CustomerID,CustomerCode,FirstName,LastName,FullName,Gender,DOB,Age,AgeGroup,Email,Phone,City,State,Region,Pincode,RegistrationDate,CustomerSegment,PreferredCategory,IsPrimeMember,IsActive
C003879,CUST003879,Manya,Bhatnagar,Manya Bhatnagar,Female,2004-03-24,22,18-24,manya.bhatnagar901@gmail.com,3312938655,Gurugram,Haryana,North,122001,2026-05-28,Premium,Electronics,False,True
C003880,CUST003880,Saksham,Om,Saksham Om,Male,1969-07-07,56,55+,saksham.om996@gmail.com,0538479279,Ranchi,Jharkhand,East,834001,2025-10-26,Premium,Beauty,False,True
C003881,CUST003881,Reva,Bhattacharyya,Reva Bhattacharyya,Female,1979-12-07,46,45-54,reva.bhattacharyya451@gmail.com,1835914612,Pune,Maharashtra,West,411001,2023-03-14,New,Grocery,True,True
C003882,CUST003882,Anthony,Contractor,Anthony Contractor,Male,1983-07-16,42,35-44,anthony.contractor755@gmail.com,3400771601,Nagpur,Maharashtra,West,440001,2025-11-20,Regular,Beauty,False,True
C003883,CUST003883,Amruta,Kannan,Amruta Kannan,Female,1972-12-13,53,45-54,amruta.kannan220@gmail.com,9632155339,Panaji,Goa,West,403001,2025-05-21,Regular,Beauty,False,True
C003884,CUST003884,Vedika,Nagi,Vedika Nagi,Female,1979-03-25,47,45-54,vedika.nagi615@gmail.com,8612240002,Bhubaneswar,Odisha,East,751001,2023-04-18,Regular,Fashion,False,True
C003885,CUST003885,Naksh,Hora,Naksh Hora,Male,1999-02-05,27,25-34,naksh.hora954@gmail.com,3500228740,Chennai,Tamil Nadu,South,600001,2023-07-20,Regular,Books,True,True
C003886,CUST003886,Zilmil,Swaminathan,Zilmil Swaminathan,Female,1990-10-17,35,35-44,zilmil.swaminathan781@gmail.com,3518026421,Kanpur,Uttar Pradesh,North,208001,2026-04-21,New,Books,False,True
C003887,CUST003887,Matthew,Dewan,Matthew Dewan,Male,2001-09-18,24,18-24,matthew.dewan272@gmail.com,4477927969,Pune,Maharashtra,West,411001,2025-11-08,New,Home & Kitchen,True,True
C003888,CUST003888,Ira,Dora,Ira Dora,Female,1965-11-14,60,55+,ira.dora613@gmail.com,7045330434,Bilaspur,Chhattisgarh,Central,495001,2024-05-18,Regular,Sports,False,True
C003889,CUST003889,Laban,Choudhury,Laban Choudhury,Male,1990-02-03,36,35-44,laban.choudhury325@gmail.com,4433731402,Ahmedabad,Gujarat,West,380001,2025-07-30,Regular,Sports,True,True
C003890,CUST003890,Aishani,Karan,Aishani Karan,Female,1966-11-06,59,55+,aishani.karan428@gmail.com,3911140755,Hyderabad,Telangana,South,500001,2026-02-22,New,Home & Kitchen,False,False
C003891,CUST003891,Vinaya,Yogi,Vinaya Yogi,Female,1995-03-20,31,25-34,vinaya.yogi757@gmail.com,4844305344,Pune,Maharashtra,West,411001,2023-04-26,Regular,Home & Kitchen,False,True
C003892,CUST003892,Wakeeta,Nayar,Wakeeta Nayar,Female,1989-08-09,36,35-44,wakeeta.nayar423@gmail.com,8288816137,Agra,Uttar Pradesh,North,282001,2023-01-17,Regular,Home & Kitchen,False,True
C003893,CUST003893,Chaman,Narain,Chaman Narain,Female,2000-07-21,25,25-34,chaman.narain802@gmail.com,7146355428,Bhopal,Madhya Pradesh,West,462001,2025-02-17,Regular,Fashion,False,True
C003894,CUST003894,Michael,Saran,Michael Saran,Male,2000-11-06,25,25-34,michael.saran792@gmail.com,2032383227,Kochi,Kerala,South,682001,2025-12-12,Premium,Sports,False,True
C003895,CUST003895,Azaan,Muni,Azaan Muni,Male,2006-12-18,19,18-24,azaan.muni532@gmail.com,4026558592,Amritsar,Punjab,North,143001,2024-03-23,New,Home & Kitchen,True,True
C003896,CUST003896,Lekha,Peri,Lekha Peri,Female,2003-07-27,22,18-24,lekha.peri938@gmail.com,1081854805,Jaipur,Rajasthan,North,302001,2026-01-01,Regular,Sports,False,True
C003897,CUST003897,Charita,Kulkarni,Charita Kulkarni,Female,1981-07-08,44,35-44,charita.kulkarni830@gmail.com,4909944718,Ranchi,Jharkhand,East,834001,2025-10-11,Regular,Beauty,False,True
C003898,CUST003898,Bachittar,Jaggi,Bachittar Jaggi,Male,1975-04-19,51,45-54,bachittar.jaggi352@gmail.com,1461335473,Kanpur,Uttar Pradesh,North,208001,2024-07-04,Regular,Beauty,True,True
C003899,CUST003899,Jatin,Sodhi,Jatin Sodhi,Male,1969-06-25,57,55+,jatin.sodhi928@gmail.com,6348141577,Chennai,Tamil Nadu,South,600001,2024-04-18,Regular,Fashion,True,True
C003900,CUST003900,Dayamai,Bhalla,Dayamai Bhalla,Female,1996-02-10,30,25-34,dayamai.bhalla510@gmail.com,3966528514,Cuttack,Odisha,East,753001,2024-11-06,Regular,Fashion,False,True
C003901,CUST003901,Damyanti,Acharya,Damyanti Acharya,Female,2000-05-10,26,25-34,damyanti.acharya661@gmail.com,7456599250,Ludhiana,Punjab,North,141001,2025-07-25,Premium,Electronics,False,True
C003902,CUST003902,Widisha,Sanghvi,Widisha Sanghvi,Female,1978-06-07,48,45-54,widisha.sanghvi133@gmail.com,4353712146,Amritsar,Punjab,North,143001,2025-03-01,Regular,Fashion,False,True
C003903,CUST003903,Jairaj,Bera,Jairaj Bera,Male,1999-06-10,27,25-34,jairaj.bera426@gmail.com,8304286323,Patna,Bihar,East,800001,2026-06-21,Regular,Home & Kitchen,True,True
C003904,CUST003904,Bhavini,Bawa,Bhavini Bawa,Female,1977-07-14,48,45-54,bhavini.bawa124@gmail.com,4744936673,Indore,Madhya Pradesh,West,452001,2023-05-28,Regular,Books,False,True
C003905,CUST003905,Omaja,Dhawan,Omaja Dhawan,Female,1972-03-29,54,45-54,omaja.dhawan838@gmail.com,4028974093,Jodhpur,Rajasthan,North,342001,2025-12-20,Regular,Fashion,False,True
C003906,CUST003906,Harsh,Lata,Harsh Lata,Male,2007-03-14,19,18-24,harsh.lata122@gmail.com,3539562154,Howrah,West Bengal,East,711101,2024-02-28,Regular,Beauty,False,True
C003907,CUST003907,Falguni,Saha,Falguni Saha,Female,1974-07-26,51,45-54,falguni.saha664@gmail.com,8926701361,Mumbai,Maharashtra,West,400001,2023-03-19,New,Sports,True,True
C003908,CUST003908,Chakradhar,Sachar,Chakradhar Sachar,Male,1991-11-05,34,25-34,chakradhar.sachar772@gmail.com,1775941447,Thiruvananthapuram,Kerala,South,695001,2024-07-29,New,Beauty,True,True
C003909,CUST003909,Wriddhish,Gokhale,Wriddhish Gokhale,Male,1967-02-14,59,55+,wriddhish.gokhale653@gmail.com,7697916276,Rajkot,Gujarat,West,360001,2026-05-14,New,Grocery,False,True
C003910,CUST003910,Falguni,Mahajan,Falguni Mahajan,Female,1982-02-17,44,35-44,falguni.mahajan44@gmail.com,0079823389,Jaipur,Rajasthan,North,302001,2023-04-11,Premium,Books,False,True
C003911,CUST003911,Brinda,Som,Brinda Som,Female,1999-07-07,26,25-34,brinda.som884@gmail.com,3921187816,Bengaluru,Karnataka,South,560001,2024-02-22,New,Home & Kitchen,False,True
C003912,CUST003912,Ekta,Rajagopal,Ekta Rajagopal,Female,2004-07-06,21,18-24,ekta.rajagopal419@gmail.com,1059734468,Nagpur,Maharashtra,West,440001,2025-06-17,Regular,Home & Kitchen,False,True
C003913,CUST003913,Pavani,Agate,Pavani Agate,Female,1967-12-27,58,55+,pavani.agate260@gmail.com,7929361662,Coimbatore,Tamil Nadu,South,641001,2024-12-09,Regular,Home & Kitchen,False,True
C003914,CUST003914,Anmol,Saxena,Anmol Saxena,Male,2004-07-03,21,18-24,anmol.saxena775@gmail.com,6367763966,Gurugram,Haryana,North,122001,2023-03-25,Regular,Grocery,False,True
C003915,CUST003915,Jyoti,Pradhan,Jyoti Pradhan,Female,1974-03-13,52,45-54,jyoti.pradhan414@gmail.com,0755040841,Ranchi,Jharkhand,East,834001,2023-10-10,Regular,Electronics,False,True
C003916,CUST003916,Indira,Uppal,Indira Uppal,Female,1981-03-25,45,45-54,indira.uppal850@gmail.com,5282079077,Patna,Bihar,East,800001,2026-03-20,New,Beauty,False,True
C003917,CUST003917,Yashasvi,Yadav,Yashasvi Yadav,Female,1992-11-01,33,25-34,yashasvi.yadav765@gmail.com,6166402802,Chandigarh,Chandigarh,North,160017,2025-06-29,Regular,Sports,True,True
C003918,CUST003918,Agastya,Dhillon,Agastya Dhillon,Male,1977-02-08,49,45-54,agastya.dhillon880@gmail.com,6165175866,Kochi,Kerala,South,682001,2023-06-25,Premium,Home & Kitchen,False,True
C003919,CUST003919,Samarth,Goswami,Samarth Goswami,Male,1992-12-07,33,25-34,samarth.goswami337@gmail.com,3883392384,Kolkata,West Bengal,East,700001,2024-05-18,Premium,Sports,False,True
C003920,CUST003920,Advik,Dani,Advik Dani,Male,1978-03-22,48,45-54,advik.dani389@gmail.com,6498577427,Chennai,Tamil Nadu,South,600001,2023-11-22,Regular,Grocery,True,False
C003921,CUST003921,Jagrati,Murty,Jagrati Murty,Female,2004-02-15,22,18-24,jagrati.murty634@gmail.com,5472092646,Kanpur,Uttar Pradesh,North,208001,2025-11-14,New,Sports,False,True
C003922,CUST003922,Nihal,Dhar,Nihal Dhar,Male,2005-06-09,21,18-24,nihal.dhar970@gmail.com,7189166807,Kanpur,Uttar Pradesh,North,208001,2024-12-04,New,Books,False,True
C003923,CUST003923,Jack,Contractor,Jack Contractor,Male,1968-08-11,57,55+,jack.contractor596@gmail.com,7766002200,Asansol,West Bengal,East,713301,2025-10-30,New,Grocery,False,True
C003924,CUST003924,Kritika,Sani,Kritika Sani,Female,1986-06-09,40,35-44,kritika.sani698@gmail.com,2355220941,Rajkot,Gujarat,West,360001,2023-07-16,Regular,Beauty,False,True
C003925,CUST003925,Fitan,Lad,Fitan Lad,Male,1988-05-10,38,35-44,fitan.lad260@gmail.com,0254094113,Jaipur,Rajasthan,North,302001,2024-07-18,Regular,Fashion,False,True
C003926,CUST003926,Tamanna,Nath,Tamanna Nath,Female,1983-03-29,43,35-44,tamanna.nath808@gmail.com,1765698364,Bhubaneswar,Odisha,East,751001,2026-03-14,Regular,Grocery,False,True
C003927,CUST003927,Ojasvi,Bal,Ojasvi Bal,Female,2006-04-10,20,18-24,ojasvi.bal279@gmail.com,9757203143,Siliguri,West Bengal,East,734001,2023-03-17,Regular,Home & Kitchen,True,True
C003928,CUST003928,Abdul,Ravi,Abdul Ravi,Male,1972-05-13,54,45-54,abdul.ravi514@gmail.com,8589947099,Ranchi,Jharkhand,East,834001,2024-09-18,New,Books,False,True
C003929,CUST003929,Advaith,Sachdeva,Advaith Sachdeva,Male,2006-02-25,20,18-24,advaith.sachdeva859@gmail.com,3710449071,Bhopal,Madhya Pradesh,West,462001,2025-04-20,Regular,Fashion,False,True
C003930,CUST003930,Damini,Kapoor,Damini Kapoor,Female,1994-03-19,32,25-34,damini.kapoor364@gmail.com,0688785803,Patna,Bihar,East,800001,2023-04-21,Regular,Sports,True,True
C003931,CUST003931,Chandresh,Dhar,Chandresh Dhar,Male,1996-10-28,29,25-34,chandresh.dhar122@gmail.com,3875189534,Delhi,Delhi,North,110001,2026-04-30,Regular,Electronics,False,True
C003932,CUST003932,Gautam,Seth,Gautam Seth,Male,1969-02-21,57,55+,gautam.seth994@gmail.com,3380041432,Bhopal,Madhya Pradesh,West,462001,2024-05-31,Regular,Books,True,True
C003933,CUST003933,Turvi,Muni,Turvi Muni,Female,1985-12-13,40,35-44,turvi.muni146@gmail.com,3200865862,Nashik,Maharashtra,West,422001,2023-05-27,Regular,Sports,True,True
C003934,CUST003934,Girish,Kapoor,Girish Kapoor,Male,1983-02-21,43,35-44,girish.kapoor238@gmail.com,3421147467,Panaji,Goa,West,403001,2025-01-18,Regular,Beauty,True,True
C003935,CUST003935,Nisha,Sur,Nisha Sur,Female,1980-05-31,46,45-54,nisha.sur393@gmail.com,1561731243,Surat,Gujarat,West,395003,2025-09-26,Regular,Grocery,False,True
C003936,CUST003936,Falguni,D’Alia,Falguni D’Alia,Female,2005-01-11,21,18-24,falguni.d’alia385@gmail.com,7617403530,Pune,Maharashtra,West,411001,2026-06-22,Regular,Fashion,True,True
C003937,CUST003937,Anusha,Natarajan,Anusha Natarajan,Female,1991-08-01,34,25-34,anusha.natarajan866@gmail.com,7340697541,Panaji,Goa,West,403001,2026-02-05,New,Books,False,True
C003938,CUST003938,Jhalak,Gopal,Jhalak Gopal,Female,1991-08-09,34,25-34,jhalak.gopal679@gmail.com,0892298309,Agra,Uttar Pradesh,North,282001,2026-05-09,Regular,Grocery,False,True
C003939,CUST003939,Forum,Dhillon,Forum Dhillon,Female,1970-08-15,55,55+,forum.dhillon665@gmail.com,4503860729,Gurugram,Haryana,North,122001,2023-04-01,New,Beauty,False,True
C003940,CUST003940,Manthan,Hari,Manthan Hari,Male,1967-11-08,58,55+,manthan.hari995@gmail.com,3451295197,Mumbai,Maharashtra,West,400001,2025-04-20,New,Fashion,False,True
C003941,CUST003941,Eta,Yadav,Eta Yadav,Female,1988-05-03,38,35-44,eta.yadav617@gmail.com,9316027863,Jodhpur,Rajasthan,North,342001,2023-01-04,Regular,Grocery,True,True
C003942,CUST003942,Neelima,Warrior,Neelima Warrior,Female,1995-07-02,30,25-34,neelima.warrior838@gmail.com,2806955211,Ranchi,Jharkhand,East,834001,2023-07-16,New,Grocery,False,True
C003943,CUST003943,Andrew,Narula,Andrew Narula,Male,1979-11-29,46,45-54,andrew.narula52@gmail.com,6678597134,Vadodara,Gujarat,West,390001,2023-09-12,Regular,Sports,True,True
C003944,CUST003944,Balhaar,Comar,Balhaar Comar,Male,1974-05-10,52,45-54,balhaar.comar36@gmail.com,0423852479,Agra,Uttar Pradesh,North,282001,2024-08-03,Regular,Books,False,True
C003945,CUST003945,Ryan,Nagarajan,Ryan Nagarajan,Male,1989-10-27,36,35-44,ryan.nagarajan41@gmail.com,5548859806,Asansol,West Bengal,East,713301,2025-03-06,New,Electronics,False,True
C003946,CUST003946,Aryan,Mohan,Aryan Mohan,Male,1981-10-31,44,35-44,aryan.mohan819@gmail.com,9994984406,Gwalior,Madhya Pradesh,Central,474001,2023-08-03,Regular,Electronics,False,True
C003947,CUST003947,Anjali,Dhingra,Anjali Dhingra,Female,1991-11-23,34,25-34,anjali.dhingra551@gmail.com,4052198990,Howrah,West Bengal,East,711101,2023-03-10,Regular,Grocery,False,True
C003948,CUST003948,Idika,Acharya,Idika Acharya,Female,1999-04-22,27,25-34,idika.acharya383@gmail.com,8815302933,Indore,Madhya Pradesh,West,452001,2023-07-20,Regular,Sports,True,True
C003949,CUST003949,Harrison,Ram,Harrison Ram,Male,1997-02-13,29,25-34,harrison.ram265@gmail.com,9792538412,Bhubaneswar,Odisha,East,751001,2026-01-30,Regular,Beauty,False,True
C003950,CUST003950,Vanya,Chawla,Vanya Chawla,Female,1980-09-30,45,45-54,vanya.chawla374@gmail.com,2588840416,Mumbai,Maharashtra,West,400001,2025-05-27,Regular,Fashion,False,True
C003951,CUST003951,Harini,Sunder,Harini Sunder,Female,1984-03-18,42,35-44,harini.sunder286@gmail.com,1154448502,Mangaluru,Karnataka,South,575001,2025-09-28,New,Fashion,True,True
C003952,CUST003952,Manthan,Reddy,Manthan Reddy,Male,1970-06-18,56,55+,manthan.reddy17@gmail.com,1071377973,Pune,Maharashtra,West,411001,2024-04-17,Regular,Books,True,True
C003953,CUST003953,Abhimanyu,Natt,Abhimanyu Natt,Male,1971-12-20,54,45-54,abhimanyu.natt514@gmail.com,3720403240,Surat,Gujarat,West,395003,2024-01-24,New,Grocery,False,True
C003954,CUST003954,Meghana,Mitter,Meghana Mitter,Female,1966-11-16,59,55+,meghana.mitter501@gmail.com,8563436145,Patna,Bihar,East,800001,2024-04-09,Regular,Books,False,True
C003955,CUST003955,Rajata,Bali,Rajata Bali,Female,1971-04-02,55,55+,rajata.bali730@gmail.com,3128686677,Jodhpur,Rajasthan,North,342001,2023-05-09,Premium,Home & Kitchen,False,True
C003956,CUST003956,Orinder,Rajagopal,Orinder Rajagopal,Male,1985-06-13,41,35-44,orinder.rajagopal802@gmail.com,6332094816,Bhubaneswar,Odisha,East,751001,2023-04-16,Premium,Sports,False,True
C003957,CUST003957,Yashica,Pant,Yashica Pant,Female,1978-06-14,48,45-54,yashica.pant880@gmail.com,0870146187,Delhi,Delhi,North,110001,2026-02-22,Regular,Grocery,False,True
C003958,CUST003958,Barkha,Gade,Barkha Gade,Female,1997-11-24,28,25-34,barkha.gade280@gmail.com,6783146425,Thiruvananthapuram,Kerala,South,695001,2025-04-30,New,Sports,False,True
C003959,CUST003959,Akshay,Trivedi,Akshay Trivedi,Male,2000-09-05,25,25-34,akshay.trivedi116@gmail.com,3969647732,Warangal,Telangana,South,506002,2025-11-03,Premium,Beauty,False,False
C003960,CUST003960,Jeet,Swamy,Jeet Swamy,Male,1976-02-29,50,45-54,jeet.swamy651@gmail.com,2133240618,Hyderabad,Telangana,South,500001,2023-09-21,Premium,Books,False,True
C003961,CUST003961,Saksham,Mani,Saksham Mani,Male,1992-12-26,33,25-34,saksham.mani818@gmail.com,2745056958,Indore,Madhya Pradesh,West,452001,2023-11-22,Regular,Electronics,False,True
C003962,CUST003962,Fiyaz,Raja,Fiyaz Raja,Male,1971-02-28,55,55+,fiyaz.raja472@gmail.com,4381258025,Bhopal,Madhya Pradesh,West,462001,2026-06-21,Premium,Grocery,False,True
C003963,CUST003963,Shivani,Gara,Shivani Gara,Female,1971-02-26,55,55+,shivani.gara712@gmail.com,0440424142,Ranchi,Jharkhand,East,834001,2024-07-12,Regular,Home & Kitchen,False,True
C003964,CUST003964,Turvi,Murty,Turvi Murty,Female,1991-01-05,35,35-44,turvi.murty714@gmail.com,0464300724,Surat,Gujarat,West,395003,2024-08-09,Premium,Electronics,False,True
C003965,CUST003965,Vedika,Ramaswamy,Vedika Ramaswamy,Female,1991-10-25,34,25-34,vedika.ramaswamy713@gmail.com,3978374766,Chennai,Tamil Nadu,South,600001,2024-03-13,Regular,Grocery,True,False
C003966,CUST003966,Jasmit,Tailor,Jasmit Tailor,Female,1997-08-17,28,25-34,jasmit.tailor716@gmail.com,4278412876,Warangal,Telangana,South,506002,2023-04-29,New,Books,False,True
C003967,CUST003967,Chatresh,Deol,Chatresh Deol,Male,1999-10-28,26,25-34,chatresh.deol296@gmail.com,4998779994,Jodhpur,Rajasthan,North,342001,2025-05-28,Regular,Books,True,True
C003968,CUST003968,Yashawini,Borah,Yashawini Borah,Female,2005-02-21,21,18-24,yashawini.borah277@gmail.com,1275610408,Chennai,Tamil Nadu,South,600001,2024-06-16,Regular,Fashion,True,False
C003969,CUST003969,Simon,Sodhi,Simon Sodhi,Male,1978-04-01,48,45-54,simon.sodhi463@gmail.com,8481062471,Mumbai,Maharashtra,West,400001,2024-05-12,Regular,Electronics,False,True
C003970,CUST003970,Rishi,Palan,Rishi Palan,Male,1992-02-18,34,25-34,rishi.palan909@gmail.com,1205415280,Ludhiana,Punjab,North,141001,2024-02-29,Premium,Electronics,True,True
C003971,CUST003971,Warhi,Thaker,Warhi Thaker,Female,1994-02-19,32,25-34,warhi.thaker441@gmail.com,1696202336,Vadodara,Gujarat,West,390001,2025-08-17,Premium,Electronics,False,True
C003972,CUST003972,Edhitha,Swamy,Edhitha Swamy,Female,1967-07-18,58,55+,edhitha.swamy768@gmail.com,1378956235,Jaipur,Rajasthan,North,302001,2023-08-11,Premium,Fashion,False,True
C003973,CUST003973,Nandini,Kara,Nandini Kara,Female,1990-05-07,36,35-44,nandini.kara436@gmail.com,4589638595,Bengaluru,Karnataka,South,560001,2025-09-16,Regular,Grocery,False,True
C003974,CUST003974,Ekapad,Mannan,Ekapad Mannan,Male,1968-09-30,57,55+,ekapad.mannan414@gmail.com,5106660588,Coimbatore,Tamil Nadu,South,641001,2025-10-18,New,Home & Kitchen,False,True
C003975,CUST003975,Anthony,Mutti,Anthony Mutti,Male,2004-03-08,22,18-24,anthony.mutti241@gmail.com,8158832257,Bhubaneswar,Odisha,East,751001,2024-09-05,New,Grocery,False,True
C003976,CUST003976,Ayaan,Ganguly,Ayaan Ganguly,Male,1973-01-06,53,45-54,ayaan.ganguly488@gmail.com,6028928149,Noida,Uttar Pradesh,North,201301,2024-09-01,Regular,Books,False,True
C003977,CUST003977,Yashica,Ramesh,Yashica Ramesh,Female,1989-04-15,37,35-44,yashica.ramesh711@gmail.com,8154836115,Coimbatore,Tamil Nadu,South,641001,2026-04-20,Regular,Grocery,True,True
C003978,CUST003978,Jai,Kannan,Jai Kannan,Male,1980-08-16,45,45-54,jai.kannan998@gmail.com,9347430342,Asansol,West Bengal,East,713301,2023-02-11,Regular,Home & Kitchen,False,True
C003979,CUST003979,Upasna,Shroff,Upasna Shroff,Female,2002-09-20,23,18-24,upasna.shroff127@gmail.com,1155681609,Dhanbad,Jharkhand,East,826001,2023-02-01,New,Fashion,True,True
C003980,CUST003980,Sanaya,Mohanty,Sanaya Mohanty,Female,1969-05-25,57,55+,sanaya.mohanty597@gmail.com,6601782961,Cuttack,Odisha,East,753001,2023-04-19,New,Electronics,False,True
C003981,CUST003981,Lucky,Sinha,Lucky Sinha,Male,1980-12-18,45,45-54,lucky.sinha21@gmail.com,0279727301,Mumbai,Maharashtra,West,400001,2025-03-24,Premium,Fashion,False,True
C003982,CUST003982,Unni,Mody,Unni Mody,Female,1992-05-18,34,25-34,unni.mody264@gmail.com,4565898843,Surat,Gujarat,West,395003,2023-12-25,New,Home & Kitchen,False,True
C003983,CUST003983,Udyati,Merchant,Udyati Merchant,Female,1986-02-14,40,35-44,udyati.merchant13@gmail.com,8414579557,Bilaspur,Chhattisgarh,Central,495001,2023-10-11,Regular,Home & Kitchen,False,True
C003984,CUST003984,Guneet,Bhatti,Guneet Bhatti,Male,1988-10-10,37,35-44,guneet.bhatti734@gmail.com,7281561302,Thiruvananthapuram,Kerala,South,695001,2023-08-20,Regular,Sports,False,True
C003985,CUST003985,Jhalak,Edwin,Jhalak Edwin,Female,1998-03-20,28,25-34,jhalak.edwin247@gmail.com,6949739768,Delhi,Delhi,North,110001,2024-07-19,Regular,Fashion,False,False
C003986,CUST003986,Vincent,Rajagopal,Vincent Rajagopal,Male,1990-06-02,36,35-44,vincent.rajagopal869@gmail.com,8175340961,Delhi,Delhi,North,110001,2026-01-21,New,Beauty,False,True
C003987,CUST003987,Thomas,Padmanabhan,Thomas Padmanabhan,Male,1973-03-15,53,45-54,thomas.padmanabhan96@gmail.com,3440602109,Bengaluru,Karnataka,South,560001,2025-04-16,Regular,Fashion,False,True
C003988,CUST003988,Daksha,Rajagopal,Daksha Rajagopal,Female,1977-11-27,48,45-54,daksha.rajagopal732@gmail.com,6727833226,Rajkot,Gujarat,West,360001,2024-11-23,Premium,Grocery,False,True
C003989,CUST003989,Ishita,Swamy,Ishita Swamy,Female,1979-01-20,47,45-54,ishita.swamy837@gmail.com,2436981200,Madurai,Tamil Nadu,South,625001,2023-02-23,Premium,Sports,True,True
C003990,CUST003990,Tanveer,Solanki,Tanveer Solanki,Male,2003-05-04,23,18-24,tanveer.solanki984@gmail.com,1569147012,Warangal,Telangana,South,506002,2026-01-17,New,Electronics,False,True
C003991,CUST003991,Jagvi,Kumer,Jagvi Kumer,Female,1989-10-04,36,35-44,jagvi.kumer627@gmail.com,6071500665,Howrah,West Bengal,East,711101,2026-03-30,New,Fashion,True,True
C003992,CUST003992,Gayathri,Narula,Gayathri Narula,Female,1979-02-08,47,45-54,gayathri.narula206@gmail.com,5786859222,Coimbatore,Tamil Nadu,South,641001,2025-10-06,Premium,Electronics,False,True
C003993,CUST003993,Dev,Ben,Dev Ben,Male,1966-09-26,59,55+,dev.ben142@gmail.com,7414420180,Panaji,Goa,West,403001,2025-04-21,Regular,Electronics,False,True
C003994,CUST003994,Jagrati,Mangal,Jagrati Mangal,Female,1975-04-11,51,45-54,jagrati.mangal838@gmail.com,2170466870,Guwahati,Assam,East,781001,2025-02-21,New,Electronics,False,True
C003995,CUST003995,Darpan,Suresh,Darpan Suresh,Male,2007-01-12,19,18-24,darpan.suresh275@gmail.com,6712304658,Gwalior,Madhya Pradesh,Central,474001,2026-02-11,Regular,Fashion,True,True
C003996,CUST003996,Isaiah,Ranganathan,Isaiah Ranganathan,Male,1990-04-22,36,35-44,isaiah.ranganathan693@gmail.com,5813662220,Gwalior,Madhya Pradesh,Central,474001,2026-02-15,Regular,Books,False,True
